1, 0.10007501
2, 0.20009089
3, 0.30005908
4, 0.40005803
5, 0.50005889
6, 0.60005903
7, 0.70006490
8, 0.80008793
9, 0.90005994
10, 1.00008512
11, 1.10006094
12, 1.20005989
13, 1.30008888
14, 1.40005898
15, 1.50006008
16, 1.60005903
17, 1.70006299
18, 1.80005908
19, 1.90005994
20, 2.00007510
21, 2.10007095
22, 2.20007896
23, 2.30007911
24, 2.40006208
25, 2.50006008
26, 2.60009289
27, 2.70006108
28, 2.80006695
29, 2.90006089
30, 3.00007010
31, 3.10006189
32, 3.20011806
33, 3.30007601
34, 3.40010405
35, 3.50007105
36, 3.60009098
37, 3.70006204
38, 3.80010509
39, 3.90007305
40, 4.00010490
41, 4.10007501
42, 4.20012498
43, 4.30007792
44, 4.40010190
45, 4.50006390
46, 4.60009193
47, 4.70006299
48, 4.80008888
49, 4.90008712
50, 5.00010705
51, 5.10009193
52, 5.20011592
53, 5.30010009
54, 5.40010309
55, 5.50006008
56, 5.60012293
57, 5.70009804
58, 5.80008793
59, 5.90008998
60, 6.00013494
61, 6.10007310
62, 6.20009089
63, 6.30008698
64, 6.40006995
65, 6.50010896
66, 6.60008597
67, 6.70010996
68, 6.80012488
69, 6.90008807
70, 7.00017309
71, 7.10009003
72, 7.20017505
73, 7.30010605
74, 7.40013504
75, 7.50008392
76, 7.60011196
77, 7.70009804
78, 7.80007410
79, 7.90008998
80, 8.00017190
81, 8.10009599
82, 8.20009089
83, 8.30010796
84, 8.40011692
85, 8.50012112
86, 8.60017300
87, 8.70014501
88, 8.80013704
89, 8.90008712
90, 9.00010896
91, 9.10006499
92, 9.20010400
93, 9.30010104
94, 9.40006089
95, 9.50009608
96, 9.60005903
97, 9.70009589
98, 9.80009699
99, 9.90010095
100, 10.00009704
101, 10.10009289
102, 10.20010304
103, 10.30011702
104, 10.40009093
105, 10.50008106
106, 10.60013795
107, 10.70008111
108, 10.80007792
109, 10.90008712
110, 11.00008392
111, 11.10005903
112, 11.20012307
113, 11.30010104
114, 11.40010595
115, 11.50006294
116, 11.60009193
117, 11.70008612
118, 11.80009294
119, 11.90010309
120, 12.00015402
121, 12.10011601
122, 12.20017409
123, 12.30008411
124, 12.40010810
125, 12.50010896
126, 12.60015607
127, 12.70011091
128, 12.80013108
129, 12.90004396
130, 13.00010395
131, 13.10008407
132, 13.20008302
133, 13.30010891
134, 13.40007806
135, 13.50011611
136, 13.60007501
137, 13.70007491
138, 13.80008292
139, 13.90008712
140, 14.00009799
141, 14.10008407
142, 14.20006800
143, 14.30007696
144, 14.40006900
145, 14.50008297
146, 14.60011506
147, 14.70005989
148, 14.80006695
149, 14.90010405
150, 15.00012803
151, 15.10007310
152, 15.20010304
153, 15.30008292
154, 15.40011406
155, 15.50007510
156, 15.60009599
157, 15.70008111
158, 15.80010200
159, 15.90006208
160, 16.00008798
161, 16.10008001
162, 16.20008302
163, 16.30008101
164, 16.40007710
165, 16.50011396
166, 16.60008907
167, 16.70006490
168, 16.80013704
169, 16.90008807
170, 17.00011301
171, 17.10008502
172, 17.20010710
173, 17.30008507
174, 17.40009403
175, 17.50009894
176, 17.60008597
177, 17.70008802
178, 17.80007601
179, 17.90008712
180, 18.00007796
181, 18.10011411
182, 18.20013595
183, 18.30013204
184, 18.40013003
185, 18.50007606
186, 18.60006595
187, 18.70009089
188, 18.80013490
189, 18.90008903
190, 19.00014210
191, 19.10008311
192, 19.20009804
193, 19.30008507
194, 19.40009594
195, 19.50008392
196, 19.60005999
197, 19.70012403
198, 19.80006409
199, 19.90005994
200, 20.00006008
201, 20.10006094
202, 20.20007801
203, 20.30007410
204, 20.40008593
205, 20.50009990
206, 20.60007405
207, 20.70007396
208, 20.80012703
209, 20.90006399
210, 21.00013089
211, 21.10031509
212, 21.20017409
213, 21.30032992
214, 21.40011597
215, 21.50011492
216, 21.60010600
217, 21.70013499
218, 21.80010009
219, 21.90009689
220, 22.00013709
221, 22.10011911
222, 22.20013499
223, 22.30012989
224, 22.40017509
225, 22.50013590
226, 22.60018611
227, 22.70013189
228, 22.80009699
229, 22.90009189
230, 23.00010204
231, 23.10014796
232, 23.20017695
233, 23.30008197
234, 23.40007901
235, 23.50008798
236, 23.60009694
237, 23.70011401
238, 23.80010390
239, 23.90006399
240, 24.00008798
241, 24.10009694
242, 24.20006895
243, 24.30013800
244, 24.40013504
245, 24.50011110
246, 24.60010290
247, 24.70009494
248, 24.80005908
249, 24.90007091
250, 25.00012302
251, 25.10013795
252, 25.20012689
253, 25.30012393
254, 25.40013695
255, 25.50013804
256, 25.60010600
257, 25.70010996
258, 25.80012202
259, 25.90010500
260, 26.00012398
261, 26.10011506
262, 26.20010090
263, 26.30013609
264, 26.40012288
265, 26.50007892
266, 26.60006499
267, 26.70009398
268, 26.80035090
269, 26.90007591
270, 27.00007701
271, 27.10010004
272, 27.20013690
273, 27.30017304
274, 27.40015006
275, 27.50007701
276, 27.60009909
277, 27.70012498
278, 27.80013800
279, 27.90010095
280, 28.00008893
281, 28.10012794
282, 28.20012307
283, 28.30010509
284, 28.40013790
285, 28.50015593
286, 28.60017610
287, 28.70006704
288, 28.80013609
289, 28.90006709
290, 29.00008607
291, 29.10006309
292, 29.20010996
293, 29.30009294
294, 29.40006590
295, 29.50006104
296, 29.60007906
297, 29.70011401
298, 29.80006409
299, 29.90008497
300, 30.00007892
301, 30.10009098
302, 30.20012093
303, 30.30008411
304, 30.40007210
305, 30.50009894
306, 30.60012197
307, 30.70013499
308, 30.80013704
309, 30.90012193
310, 31.00013399
311, 31.10012197
312, 31.20008492
313, 31.30008602
314, 31.40008712
315, 31.50007796
316, 31.60005999
317, 31.70006990
318, 31.80010104
319, 31.90008307
320, 32.00011206
321, 32.10010505
322, 32.20007491
323, 32.30006909
324, 32.40009189
325, 32.50012493
326, 32.60010695
327, 32.70010900
328, 32.80009389
329, 32.90008593
330, 33.00006104
331, 33.10006189
332, 33.20009708
333, 33.30034089
334, 33.40006900
335, 33.50006509
336, 33.60008001
337, 33.70013189
338, 33.80006504
339, 33.90007806
340, 34.00006008
341, 34.10005903
342, 34.20010209
343, 34.30009604
344, 34.40010405
345, 34.50009203
346, 34.60009289
347, 34.70007300
348, 34.80007601
349, 34.90010309
350, 35.00008106
351, 35.10012102
352, 35.20009208
353, 35.30008507
354, 35.40009689
355, 35.50009608
356, 35.60008907
357, 35.70008802
358, 35.80009699
359, 35.90012002
360, 36.00013995
361, 36.10006905
362, 36.20012093
363, 36.30010605
364, 36.40008211
365, 36.50008702
366, 36.60008192
367, 36.70008898
368, 36.80009794
369, 36.90013909
370, 37.00008798
371, 37.10008407
372, 37.20006299
373, 37.30007505
374, 37.40008903
375, 37.50007892
376, 37.60008001
377, 37.70015192
378, 37.80010605
379, 37.90010405
380, 38.00006008
381, 38.10009289
382, 38.20013809
383, 38.30009794
384, 38.40012789
385, 38.50013709
386, 38.60013700
387, 38.70013690
388, 38.80010796
389, 38.90013599
390, 39.00010610
391, 39.10005999
392, 39.20009589
393, 39.30010796
394, 39.40008211
395, 39.50010109
396, 39.60009694
397, 39.70010495
398, 39.80013609
399, 39.90006995
400, 40.00010800
401, 40.10010290
402, 40.20002508
403, 40.30015993
404, 40.40010691
405, 40.50010395
406, 40.60018110
407, 40.70007491
408, 40.80008006
409, 40.90010309
410, 41.00010395
411, 41.10008907
412, 41.20003200
413, 41.30010009
414, 41.40017295
415, 41.50012708
416, 41.60008311
417, 41.70007205
418, 41.80009508
419, 41.90009499
420, 42.00006509
421, 42.10009408
422, 42.20011711
423, 42.30015612
424, 42.40007401
425, 42.50012302
426, 42.60009289
427, 42.70018697
428, 42.80017710
429, 42.90014195
430, 43.00006390
431, 43.10008192
432, 43.20010591
433, 43.30010700
434, 43.40010595
435, 43.50010395
436, 43.60010505
437, 43.70008898
438, 43.80012703
439, 43.90008307
440, 44.00008988
441, 44.10006595
442, 44.20011401
443, 44.30007410
444, 44.40013504
445, 44.50012589
446, 44.60011292
447, 44.70007300
448, 44.80011702
449, 44.90008211
450, 45.00011396
451, 45.10012794
452, 45.20009589
453, 45.30008507
454, 45.40009093
455, 45.50011802
456, 45.60016298
457, 45.70009494
458, 45.80008698
459, 45.90006995
460, 46.00005889
461, 46.10005903
462, 46.20008898
463, 46.30006099
464, 46.40007710
465, 46.50008988
466, 46.60008097
467, 46.70011902
468, 46.80009389
469, 46.90006399
470, 47.00007606
471, 47.10007596
472, 47.20008492
473, 47.30005908
474, 47.40006995
475, 47.50008702
476, 47.60008907
477, 47.70005989
478, 47.80007100
479, 47.90008497
480, 48.00007701
481, 48.10010290
482, 48.20005989
483, 48.30008602
484, 48.40008807
485, 48.50010395
486, 48.60007811
487, 48.70006108
488, 48.80005789
489, 48.90008712
490, 49.00006509
491, 49.10005808
492, 49.20005798
493, 49.30013895
494, 49.40009189
495, 49.50009298
496, 49.60009289
497, 49.70005894
498, 49.80010390
499, 49.90011692
500, 50.00010300
501, 50.10008788
502, 50.20007491
503, 50.30007100
504, 50.40009189
505, 50.50006104
506, 50.60007000
507, 50.70005989
508, 50.80007100
509, 50.90005994
510, 51.00005889
511, 51.10011506
512, 51.20010805
513, 51.30010009
514, 51.40005898
515, 51.50007105
516, 51.60005999
517, 51.70010495
518, 51.80012012
519, 51.90009093
520, 52.00014210
521, 52.10005999
522, 52.20010495
523, 52.30006099
524, 52.40005898
525, 52.50006008
526, 52.60007095
527, 52.70007801
528, 52.80006194
529, 52.90005898
530, 53.00009704
531, 53.10014510
532, 53.20008898
533, 53.30009294
534, 53.40013790
